zero_absz,zero_frequency,zero_phasez,one_absz,one_frequency,one_phasez,two_absz,two_frequency,two_phasez,three_absz,three_frequency,three_phasez,four_absz,four_frequency,four_phasez,five_absz,five_frequency,five_phasez
996.443,10.2858960815411,0.0000706883,99.9154,10.2858960815411,0.0000303324,1006050,10.2858960815411,-0.000226651,99.9046,10.2858960815411,-0.00659865,40.3622,10.2858960815411,0.0135609,3.87963,20.3625214822978,0.0196508
996.435,10.3082236080354,0.0000709718,99.9163,10.3082236080354,0.0000332746,1006030,10.3082236080354,-0.000221586,99.9042,10.3082236080354,-0.00662027,40.3622,10.3082236080354,0.0135943,3.87844,20.3906783724506,0.0196783
996.446,10.3305997356529,0.0000636212,99.9182,10.3305997356529,0.0000369712,1006050,10.3305997356529,-0.000222616,99.9034,10.3305997356529,-0.00663933,40.3626,10.3305997356529,0.0136169,3.87877,20.4188742713996,0.0197097
996.436,10.3530244643935,0.0000580041,99.9168,10.3530244643935,0.000032438,1006040,10.3530244643935,-0.000228376,99.9039,10.3530244643935,-0.00665141,40.3619,10.3530244643935,0.0136487,3.87955,20.4471091791447,0.0197323
996.438,10.3754977942572,0.0000587899,99.916,10.3754977942572,0.0000327699,1006030,10.3754977942572,-0.000226199,99.9063,10.3754977942572,-0.00666143,40.3621,10.3754977942572,0.0136754,3.87814,20.4753830956861,0.0197681
996.458,10.3980199384068,0.000058662,99.9164,10.3980199384068,0.0000197335,1006030,10.3980199384068,-0.000227813,99.9046,10.3980199384068,-0.0066836,40.3616,10.3980199384068,0.0137068,3.87747,20.5036960210236,0.0198111
996.442,10.4205908968424,0.0000527773,99.9134,10.4205908968424,0.0000365443,1006060,10.4205908968424,-0.000239442,99.904,10.4205908968424,-0.00669653,40.3629,10.4205908968424,0.0137453,3.87687,20.5320481683202,0.0198415
996.438,10.4432108827268,0.0000593899,99.9147,10.4432108827268,0.0000389383,1006030,10.4432108827268,-0.000226409,99.9037,10.4432108827268,-0.00670428,40.3617,10.4432108827268,0.0137655,3.87624,20.5604395375758,0.0198611
996.437,10.46587989606,0.0000579977,99.9142,10.46587989606,0.0000320434,1006040,10.46587989606,-0.000231859,99.9044,10.46587989606,-0.00671541,40.3612,10.46587989606,0.0137953,3.87277,20.5888701287904,0.0199042
996.424,10.4885983631675,0.0000565477,99.9142,10.4885983631675,0.0000561082,1006020,10.4885983631675,-0.000225549,99.9048,10.4885983631675,-0.00674214,40.3615,10.4885983631675,0.0138205,3.87185,20.6173401551268,0.0199332
996.423,10.5113658577238,0.0000568204,99.915,10.5113658577238,0.0000251291,1006020,10.5113658577238,-0.000223895,99.9058,10.5113658577238,-0.00672964,40.3618,10.5113658577238,0.0138537,3.87496,20.6458494034223,0.0199339
996.418,10.5341830192174,0.0000541383,99.9165,10.5341830192174,0.0000361066,1006030,10.5341830192174,-0.000220911,99.9065,10.5341830192174,-0.00677651,40.3621,10.5341830192174,0.0138715,3.8738,20.6743980868396,0.0199867
996.463,10.5570496344853,0.0000636078,99.9156,10.5570496344853,0.000034583,1006040,10.5570496344853,-0.000232785,99.9061,10.5570496344853,-0.00676824,40.362,10.5570496344853,0.0139101,3.87055,20.7029864185415,0.0200319
996.464,10.5799657035277,0.0000645337,99.9153,10.5799657035277,0.0000311831,1006040,10.5799657035277,-0.000224539,99.9053,10.5799657035277,-0.00678686,40.3622,10.5799657035277,0.0139377,3.86813,20.7316141853653,0.0201033
996.449,10.6029316526701,0.0000672959,99.9166,10.6029316526701,0.0000469616,1006050,10.6029316526701,-0.000229141,99.9065,10.6029316526701,-0.00681762,40.3627,10.6029316526701,0.0139722,3.86921,20.7602813873109,0.0200734
996.43,10.6259474819126,0.000057714,99.9138,10.6259474819126,0.0000355366,1006050,10.6259474819126,-0.000229574,99.9082,10.6259474819126,-0.00682515,40.362,10.6259474819126,0.0140068,3.8679,20.788988450704,0.020121
996.436,10.6490131912551,0.0000646621,99.9177,10.6490131912551,0.0000301485,1006030,10.6490131912551,-0.000226856,99.9049,10.6490131912551,-0.00684481,40.3617,10.6490131912551,0.0140311,3.86959,20.8177349492189,0.0201455
996.428,10.6721292070233,0.0000705222,99.9162,10.6721292070233,0.000037348,1006050,10.6721292070233,-0.000223577,99.9068,10.6721292070233,-0.00685664,40.3621,10.6721292070233,0.0140658,3.86896,20.8465215223441,0.0201507
996.443,10.6952951028916,0.0000579553,99.9162,10.6952951028916,0.0000275607,1006050,10.6952951028916,-0.000234936,99.9062,10.6952951028916,-0.0068829,40.3624,10.6952951028916,0.0140938,3.86657,20.8753475305912,0.0202281
996.426,10.7185115183484,0.0000548255,99.9147,10.7185115183484,0.0000262918,1006050,10.7185115183484,-0.000217805,99.9041,10.7185115183484,-0.00688853,40.362,10.7185115183484,0.0141215,3.8671,20.9042136134485,0.0202358
996.434,10.7417782402308,0.0000503364,99.9156,10.7417782402308,0.00004124,1006060,10.7417782402308,-0.000233862,99.9044,10.7417782402308,-0.00689973,40.3622,10.7417782402308,0.0141582,3.86485,20.9331197709162,0.0202752
996.437,10.765095268539,0.000077845,99.9169,10.765095268539,0.0000226534,1006040,10.765095268539,-0.000225282,99.9044,10.765095268539,-0.00690854,40.3619,10.765095268539,0.0141953,3.86711,20.9620655766685,0.0203058
996.424,10.7884632427613,0.0000464779,99.9167,10.7884632427613,0.0000216743,1006040,10.7884632427613,-0.000231978,99.9057,10.7884632427613,-0.00693872,40.3625,10.7884632427613,0.014206,3.86432,20.9910516701939,0.0203241
996.445,10.8118817365721,0.0000692944,99.9173,10.8118817365721,0.0000362438,1006040,10.8118817365721,-0.000230244,99.9047,10.8118817365721,-0.00695861,40.3624,10.8118817365721,0.0142461,3.86103,21.0200776251668,0.0203733
996.437,10.8353511762971,0.0000582263,99.9169,10.8353511762971,0.0000274238,1006060,10.8353511762971,-0.000240571,99.9048,10.8353511762971,-0.00696506,40.362,10.8353511762971,0.0142762,3.86107,21.0491438679128,0.0203983
996.439,10.8588713487734,0.0000552677,99.9156,10.8588713487734,0.0000265393,1006030,10.8588713487734,-0.000229792,99.9067,10.8588713487734,-0.0069708,40.3623,10.8588713487734,0.0143111,3.8599,21.0782501852691,0.0204492
996.447,10.8824428934895,0.0000712076,99.9146,10.8824428934895,0.0000369405,1006040,10.8824428934895,-0.000230745,99.9052,10.8824428934895,-0.00700122,40.3624,10.8824428934895,0.0143469,3.85955,21.1073970035614,0.0204774
996.443,10.9060653841198,0.0000608617,99.9155,10.9060653841198,0.0000387558,1006040,10.9060653841198,-0.000232551,99.9063,10.9060653841198,-0.00701416,40.3618,10.9060653841198,0.0143772,3.85904,21.1365838964639,0.020514
996.45,10.9297392469898,0.0000681945,99.9135,10.9297392469898,0.0000398587,1006030,10.9297392469898,-0.000241536,99.9049,10.9297392469898,-0.00700389,40.3617,10.9297392469898,0.0144119,3.85797,21.1658110771396,0.0205563
996.427,10.9534642689368,0.0000723516,99.916,10.9534642689368,0.0000179684,1006020,10.9534642689368,-0.000228136,99.905,10.9534642689368,-0.00704263,40.3618,10.9534642689368,0.0144301,3.85831,21.1950787587512,0.0205578
996.447,10.9772410894493,0.0000656825,99.9147,10.9772410894493,0.0000289002,1006040,10.9772410894493,-0.000226205,99.9052,10.9772410894493,-0.00704311,40.3617,10.9772410894493,0.0144626,3.85789,21.2243869412987,0.0205952
996.459,11.0010694953644,0.0000677771,99.9157,11.0010694953644,0.0000320375,1006040,11.0010694953644,-0.000225152,99.9034,11.0010694953644,-0.00705974,40.3618,11.0010694953644,0.0144957,3.85806,21.253735837945,0.0206273
996.464,11.0249494866821,0.0000590508,99.9155,11.0249494866821,0.0000283144,1006040,11.0249494866821,-0.000235595,99.9046,11.0249494866821,-0.00709157,40.3618,11.0249494866821,0.0145208,3.86048,21.2831250223644,0.0206418
996.486,11.0488812765652,0.0000540517,99.9161,11.0488812765652,0.0000344498,1006060,11.0488812765652,-0.000231199,99.9039,11.0488812765652,-0.00710559,40.3615,11.0488812765652,0.0145572,3.86141,21.3125549208826,0.0206788
996.448,11.0728650781766,0.000070194,99.9152,11.0728650781766,0.0000329215,1006050,11.0728650781766,-0.000228896,99.904,11.0728650781766,-0.00710647,40.3613,11.0728650781766,0.0145874,3.8601,21.3420255334995,0.0207079
996.455,11.0969011046791,0.000074481,99.9158,11.0969011046791,0.0000304159,1006040,11.0969011046791,-0.000238527,99.9037,11.0969011046791,-0.00712761,40.3619,11.0969011046791,0.0146183,3.85891,21.371537073378,0.020748
996.443,11.1209891429098,0.0000680588,99.9141,11.1209891429098,0.0000248447,1006050,11.1209891429098,-0.000233313,99.9042,11.1209891429098,-0.00714779,40.3624,11.1209891429098,0.0146466,3.85994,21.4010891141925,0.0207583
996.434,11.1451294060316,0.0000558,99.9145,11.1451294060316,0.000036902,1006060,11.1451294060316,-0.000235691,99.9025,11.1451294060316,-0.00715979,40.3621,11.1451294060316,0.014677,3.86153,21.4306822954313,0.0207678
996.443,11.1693223203702,0.0000598848,99.9153,11.1693223203702,0.0000273636,1006030,11.1693223203702,-0.000230489,99.904,11.1693223203702,-0.00717109,40.362,11.1693223203702,0.014711,3.86393,21.4603161907689,0.0208049
996.412,11.1935674595998,0.0000598595,99.9156,11.1935674595998,0.0000177357,1006050,11.1935674595998,-0.000226372,99.9048,11.1935674595998,-0.00718224,40.362,11.1935674595998,0.0147279,3.86308,21.489991226531,0.0208254
996.441,11.2178654632089,0.000056508,99.9156,11.2178654632089,0.0000350291,1006060,11.2178654632089,-0.00022491,99.9054,11.2178654632089,-0.00721022,40.3623,11.2178654632089,0.0147774,3.86411,21.5197071895545,0.020836
996.444,11.2422161180348,0.0000568097,99.9154,11.2422161180348,0.0000315111,1006060,11.2422161180348,-0.000224761,99.9054,11.2422161180348,-0.00722189,40.3632,11.2422161180348,0.0148076,3.86444,21.5494642930025,0.0208804
996.445,11.2666196372402,0.0000639338,99.9147,11.2666196372402,0.0000483329,1006050,11.2666196372402,-0.000233292,99.9079,11.2666196372402,-0.00723088,40.3618,11.2666196372402,0.0148402,3.86605,21.5792625368749,0.0209096
996.46,11.2910760208251,0.0000528969,99.9162,11.2910760208251,0.0000270893,1006050,11.2910760208251,-0.000232393,99.9075,11.2910760208251,-0.00725391,40.3622,11.2910760208251,0.0148866,3.86754,21.6091019211717,0.02093
996.435,11.3155856951153,0.0000409551,99.918,11.3155856951153,0.0000450921,1006030,11.3155856951153,-0.000227653,99.9075,11.3155856951153,-0.00726409,40.3627,11.3155856951153,0.0148968,3.86864,21.6389826590557,0.0209559
996.454,11.3401484469478,0.0000572908,99.9175,11.3401484469478,0.0000396883,1006040,11.3401484469478,-0.000235322,99.9059,11.3401484469478,-0.00727153,40.3619,11.3401484469478,0.0149255,3.86729,21.6689045373641,0.0209744
996.459,11.3647644894854,0.0000686223,99.9154,11.3647644894854,0.0000308679,1006040,11.3647644894854,-0.000231658,99.907,11.3647644894854,-0.00729979,40.3619,11.3647644894854,0.0149647,3.86619,21.6988679824226,0.0209988
996.45,11.3894340358911,0.0000542249,99.9165,11.3894340358911,0.0000221044,1006040,11.3894340358911,-0.00022337,99.9057,11.3894340358911,-0.00730952,40.3628,11.3894340358911,0.0150097,3.86763,21.7288727810683,0.02105
996.454,11.4141570861648,0.0000692296,99.915,11.4141570861648,0.0000461691,1006030,11.4141570861648,-0.000233881,99.9054,11.4141570861648,-0.00732929,40.3626,11.4141570861648,0.0150277,3.86928,21.758919146464,0.0210663
996.448,11.4389338534693,0.00005421,99.914,11.4389338534693,0.0000351796,1006030,11.4389338534693,-0.00023309,99.9065,11.4389338534693,-0.00736418,40.3624,11.4389338534693,0.0150736,3.8696,21.7890068654469,0.0210955
996.455,11.4637643378046,0.0000628416,99.9144,11.4637643378046,0.0000391817,1006030,11.4637643378046,-0.000233916,99.9045,11.4637643378046,-0.0073625,40.3623,11.4637643378046,0.0151004,3.86894,21.8191363643427,0.0211298
996.442,11.4886487523336,0.0000628711,99.9169,11.4886487523336,0.0000329254,1006030,11.4886487523336,-0.000232007,99.9039,11.4886487523336,-0.00737568,40.3615,11.4886487523336,0.0151344,3.86872,21.8493074299886,0.021159
996.422,11.5135870970562,0.0000694915,99.9169,11.5135870970562,0.0000446583,1006050,11.5135870970562,-0.000242837,99.9044,11.5135870970562,-0.00738742,40.3625,11.5135870970562,0.0151596,3.86914,21.8795202755473,0.0211801
996.429,11.5385797982981,0.0000461905,99.9153,11.5385797982981,0.0000455397,1006040,11.5385797982981,-0.000235262,99.905,11.5385797982981,-0.00741568,40.3627,11.5385797982981,0.0151965,3.86841,21.9097749010189,0.0212295
996.439,11.5636266428965,0.0000680243,99.9164,11.5636266428965,0.0000288589,1006040,11.5636266428965,-0.000235166,99.9065,11.5636266428965,-0.00742444,40.3627,11.5636266428965,0.0152361,3.86821,21.9400715195661,0.0212585
996.44,11.5887278440141,0.0000598512,99.9161,11.5887278440141,0.0000380336,1006040,11.5887278440141,-0.000232283,99.9048,11.5887278440141,-0.0074268,40.3621,11.5887278440141,0.0152706,3.86628,21.9704097048634,0.0212981
996.43,11.613883401651,0.0000557317,99.9171,11.613883401651,0.0000352891,1006040,11.613883401651,-0.000234365,99.9023,11.613883401651,-0.00747057,40.3625,11.613883401651,0.0152877,3.86799,22.0007900963992,0.0212989
996.423,11.6390937421329,0.0000596651,99.9167,11.6390937421329,0.0000257192,1006050,11.6390937421329,-0.000233014,99.9031,11.6390937421329,-0.00747443,40.3621,11.6390937421329,0.0153257,3.8707,22.0312124810107,0.0213179
996.45,11.6643586522969,0.0000584707,99.9155,11.6643586522969,0.0000325022,1006060,11.6643586522969,-0.000244507,99.9061,11.6643586522969,-0.00749395,40.3627,11.6643586522969,0.0153551,3.87086,22.0616768586979,0.0213306
996.442,11.6896785584686,0.0000616277,99.9149,11.6896785584686,0.0000319389,1006060,11.6896785584686,-0.000239908,99.9072,11.6896785584686,-0.00751174,40.3629,11.6896785584686,0.015405,3.86956,22.0921832294607,0.0213987
996.434,11.7150534606481,0.0000432286,99.9148,11.7150534606481,0.0000348205,1006050,11.7150534606481,-0.000247118,99.9064,11.7150534606481,-0.00753649,40.3627,11.7150534606481,0.015436,3.86893,22.1227320196249,0.0214166
996.454,11.7404833588353,0.0000603176,99.9142,11.7404833588353,0.000036203,1006060,11.7404833588353,-0.000236743,99.9056,11.7404833588353,-0.00754064,40.3627,11.7404833588353,0.0154615,3.86916,22.1533228028648,0.0214627
996.449,11.765968466193,0.0000670052,99.9152,11.765968466193,0.0000355624,1006070,11.765968466193,-0.000237455,99.9053,11.765968466193,-0.00756824,40.363,11.765968466193,0.0154867,3.86897,22.1839562186688,0.0214824
996.442,11.7915087827214,0.0000657,99.9175,11.7915087827214,0.0000353763,1006080,11.7915087827214,-0.000232054,99.905,11.7915087827214,-0.00757701,40.3627,11.7915087827214,0.0155291,3.86924,22.2146316275484,0.021502
996.444,11.817104734746,0.0000547324,99.9153,11.817104734746,0.0000354413,1006060,11.817104734746,-0.000243001,99.9049,11.817104734746,-0.0075892,40.3623,11.817104734746,0.0155681,3.86905,22.2453496689923,0.021545
996.442,11.8427561091039,0.0000545543,99.9162,11.8427561091039,0.0000483806,1006060,11.8427561091039,-0.000241786,99.9038,11.8427561091039,-0.00760492,40.3628,11.8427561091039,0.0155954,3.86872,22.2761101298374,0.0215684
996.426,11.8684631189581,0.0000549057,99.9165,11.8684631189581,0.0000229371,1006050,11.8684631189581,-0.000241766,99.9049,11.8684631189581,-0.00762917,40.3633,11.8684631189581,0.0156244,3.86887,22.3069132232467,0.0216055
996.431,11.8942261906341,0.0000540604,99.915,11.8942261906341,0.0000234504,1006050,11.8942261906341,-0.000234531,99.9068,11.8942261906341,-0.00764008,40.3626,11.8942261906341,0.0156615,3.87027,22.3377587360574,0.0216153
996.435,11.9200448978063,0.00005844,99.916,11.9200448978063,0.0000428947,1006030,11.9200448978063,-0.000238253,99.9043,11.9200448978063,-0.00766518,40.3625,11.9200448978063,0.0157127,3.86986,22.368647094595,0.0216389
996.445,11.9459198799632,0.0000629039,99.9169,11.9459198799632,0.0000482667,1006040,11.9459198799632,-0.000237886,99.9057,11.9459198799632,-0.0076699,40.3623,11.9459198799632,0.0157146,3.87017,22.3995780856967,0.0216932
996.418,11.9718509239419,0.0000524235,99.9171,11.9718509239419,0.0000233632,1006040,11.9718509239419,-0.00024301,99.9052,11.9718509239419,-0.0076925,40.3632,11.9718509239419,0.0157569,3.86957,22.4305517093626,0.02172
996.423,11.9978382429054,0.0000591402,99.9146,11.9978382429054,0.0000353175,1006020,11.9978382429054,-0.000241075,99.9047,11.9978382429054,-0.00771368,40.3629,11.9978382429054,0.0157933,3.87031,22.4615683919183,0.0217377
996.407,12.0238818368534,0.0000578267,99.9173,12.0238818368534,0.0000191083,1006030,12.0238818368534,-0.000237579,99.9073,12.0238818368534,-0.00771764,40.3634,12.0238818368534,0.0158283,3.87209,22.4926279202009,0.0217614
996.428,12.0499821321118,0.0000598776,99.9162,12.0499821321118,0.0000267557,1006030,12.0499821321118,-0.00024099,99.904,12.0499821321118,-0.00775155,40.3624,12.0499821321118,0.0158711,3.87382,22.5237302942105,0.0217812
996.411,12.0761391286806,0.0000704415,99.9168,12.0761391286806,0.0000356787,1006040,12.0761391286806,-0.000232254,99.9064,12.0761391286806,-0.00775258,40.3625,12.0761391286806,0.015914,3.87485,22.5548757271099,0.0217991
996.402,12.1023528265596,0.0000516658,99.917,12.1023528265596,0.0000254102,1006030,12.1023528265596,-0.000231734,99.905,12.1023528265596,-0.00777599,40.3625,12.1023528265596,0.0159277,3.8771,22.5860642188991,0.0218303
996.41,12.1286234389118,0.0000645971,99.9177,12.1286234389118,0.0000379923,1006040,12.1286234389118,-0.000229842,99.9057,12.1286234389118,-0.0078055,40.3623,12.1286234389118,0.0159621,3.87763,22.6172957695781,0.0218482
996.415,12.154950965737,0.0000791864,99.9157,12.154950965737,0.0000427771,1006050,12.154950965737,-0.000234509,99.9054,12.154950965737,-0.0078114,40.3623,12.154950965737,0.0160091,3.87781,22.6485705923096,0.0219092
996.42,12.1813358333611,0.0000594052,99.9161,12.1813358333611,0.0000355205,1006040,12.1813358333611,-0.000234527,99.9054,12.1813358333611,-0.00782059,40.3631,12.1813358333611,0.0160387,3.87751,22.6798886870938,0.0219191
996.424,12.2077778286212,0.0000566979,99.9162,12.2077778286212,0.0000390524,1006040,12.2077778286212,-0.000234384,99.9049,12.2077778286212,-0.00785855,40.3629,12.2077778286212,0.016068,3.8783,22.7112500539306,0.0219378
996.411,12.2342773778428,0.0000660957,99.9151,12.2342773778428,0.0000334761,1006060,12.2342773778428,-0.000241979,99.9053,12.2342773778428,-0.00786339,40.3629,12.2342773778428,0.0161066,3.8779,22.74265469282,0.0219674
996.425,12.2608342678632,0.000068633,99.9156,12.2608342678632,0.0000348321,1006040,12.2608342678632,-0.000239375,99.9047,12.2608342678632,-0.00788232,40.3626,12.2608342678632,0.0161289,3.87795,22.7741028169248,0.021999
996.43,12.287448925008,0.0000476654,99.9166,12.287448925008,0.0000300882,1006040,12.287448925008,-0.000238092,99.9056,12.287448925008,-0.00789028,40.3634,12.287448925008,0.0161752,3.87842,22.8055944262451,0.0220131
996.419,12.3141213492772,0.0000470271,99.9165,12.3141213492772,0.0000359534,1006040,12.3141213492772,-0.000254546,99.9067,12.3141213492772,-0.00791012,40.3637,12.3141213492772,0.0162043,3.87869,22.8371297339436,0.0220771
996.421,12.3408515406709,0.0000523774,99.9149,12.3408515406709,0.0000332884,1006050,12.3408515406709,-0.000251613,99.9065,12.3408515406709,-0.00793304,40.3632,12.3408515406709,0.0162552,3.87945,22.8687085268575,0.0220744
996.436,12.3676399255146,0.0000544243,99.9177,12.3676399255146,0.0000358218,1006030,12.3676399255146,-0.000238199,99.9061,12.3676399255146,-0.00794532,40.3634,12.3676399255146,0.0162687,3.88075,22.9003310181497,0.0221211
996.433,12.3944865038084,0.0000446437,99.9157,12.3944865038084,0.0000309264,1006040,12.3944865038084,-0.000245446,99.9037,12.3944865038084,-0.00796545,40.3639,12.3944865038084,0.0163217,3.88088,22.9319969946573,0.022113
996.423,12.4213910623894,0.0000554075,99.9151,12.4213910623894,0.0000393278,1006050,12.4213910623894,-0.000233717,99.9053,12.4213910623894,-0.00797334,40.3638,12.4213910623894,0.0163435,3.87992,22.9637070958688,0.0221584
996.446,12.4483542407461,0.0000571434,99.915,12.4483542407461,0.0000345971,1006040,12.4483542407461,-0.000251299,99.9053,12.4483542407461,-0.00799678,40.3642,12.4483542407461,0.01638,3.87811,22.9954608954586,0.0222295
996.44,12.4753760388785,0.00006752,99.9153,12.4753760388785,0.0000274058,1006030,12.4753760388785,-0.000248009,99.9056,12.4753760388785,-0.00802333,40.3643,12.4753760388785,0.0164224,3.87872,23.0272586065894,0.0222271
996.43,12.5024562436238,0.0000522581,99.9148,12.5024562436238,0.0000188217,1006040,12.5024562436238,-0.000241745,99.9051,12.5024562436238,-0.00803271,40.3651,12.5024562436238,0.0164536,3.87892,23.0591002292613,0.0222606
996.434,12.5295954944704,0.0000613651,99.9141,12.5295954944704,0.0000313354,1006040,12.5295954944704,-0.000239696,99.9047,12.5295954944704,-0.00804721,40.365,12.5295954944704,0.0165006,3.87848,23.0909859766371,0.0223079
996.45,12.5567933650927,0.0000518946,99.9147,12.5567933650927,0.0000330555,1006040,12.5567933650927,-0.000252817,99.9055,12.5567933650927,-0.00805813,40.3652,12.5567933650927,0.0165219,3.87857,23.1229158487167,0.0223232
996.429,12.5840504949792,0.0000465957,99.9144,12.5840504949792,0.0000422425,1006040,12.5840504949792,-0.000250738,99.9045,12.5840504949792,-0.00807983,40.3649,12.5840504949792,0.0165634,3.87847,23.1548898455003,0.0223643
996.421,12.6113666709671,0.0000625001,99.9152,12.6113666709671,0.0000264361,1006050,12.6113666709671,-0.000254251,99.9039,12.6113666709671,-0.00808916,40.3639,12.6113666709671,0.0166047,3.87893,23.1869079669878,0.0223946
996.419,12.6387423193819,0.0000715205,99.9138,12.6387423193819,0.0000374427,1006050,12.6387423193819,-0.000237142,99.9051,12.6387423193819,-0.0081133,40.3638,12.6387423193819,0.0166298,3.87805,23.2189704263419,0.0224296
996.411,12.6661772270609,0.0000700516,99.9152,12.6661772270609,0.0000240633,1006050,12.6661772270609,-0.000248305,99.9055,12.6661772270609,-0.00813848,40.3649,12.6661772270609,0.0166658,3.87958,23.2510772235628,0.0224249
996.418,12.6936716071668,0.0000381959,99.9161,12.6936716071668,0.0000298134,1006040,12.6936716071668,-0.000240392,99.9024,12.6936716071668,-0.00814298,40.365,12.6936716071668,0.0167024,3.87977,23.2832283586504,0.0224857
996.439,12.7212258860254,0.000053405,99.913,12.7212258860254,0.0000418081,1006030,12.7212258860254,-0.00024815,99.9037,12.7212258860254,-0.00818934,40.365,12.7212258860254,0.0167383,3.87959,23.3154240447675,0.0225212
996.44,12.7488398504738,0.000044501,99.9149,12.7488398504738,0.00001925,1006050,12.7488398504738,-0.000248291,99.905,12.7488398504738,-0.00820001,40.3654,12.7488398504738,0.0167733,3.87949,23.3476642819142,0.0225411
996.438,12.7765137136748,0.0000796608,99.9166,12.7765137136748,0.0000346368,1006040,12.7765137136748,-0.00024041,99.9053,12.7765137136748,-0.00820269,40.3654,12.7765137136748,0.0168247,3.87892,23.3799488569275,0.0225946
996.411,12.8042479019541,0.0000564303,99.9151,12.8042479019541,0.000040593,1006050,12.8042479019541,-0.000250966,99.9041,12.8042479019541,-0.00822411,40.3647,12.8042479019541,0.0168414,3.87969,23.4122784092961,0.0225942
996.42,12.832041988986,0.000063982,99.9133,12.832041988986,0.0000355256,1006050,12.832041988986,-0.000239943,99.905,12.832041988986,-0.00824195,40.3647,12.832041988986,0.0168879,3.88012,23.4446525126941,0.0226391
996.433,12.859896614259,0.0000657874,99.9133,12.859896614259,0.0000342932,1006050,12.859896614259,-0.000232216,99.9046,12.859896614259,-0.00826728,40.3652,12.859896614259,0.0169184,3.88096,23.4770713802845,0.0226458
